material_id,formula,band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,e_total,e_electronic,e_ionic
mp-1228828,AsHPbO4,3.118291041493801,1.0,82.0,81.0,21.142857142857142,20.775510204081638,8.0,81.0,92.0,11.0,86.42857142857143,2.2448979591836724,87.0,1.00794,207.2,206.19206,49.58959142857143,52.26926204081633,15.9994,14.01,1090.0,1075.99,274.83142857142855,325.9848979591837,54.8,1.0,16.0,15.0,13.428571428571429,3.551020408163265,16.0,1.0,6.0,5.0,2.7142857142857144,1.3061224489795915,2.0,31.0,146.0,115.0,80.0,30.0,66.0,2.18,3.44,1.2599999999999998,2.924285714285714,0.5893877551020408,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,3.0,1.1428571428571428,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,28.0,27.0,9.714285714285714,6.7346938775510194,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,4.0,4.0,2.142857142857143,0.7755102040816327,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.6938775510204082,2.0,6.615,28.11,21.495,13.331428571428573,6.749183673469387,9.105,0.0,7.853,7.853,1.1218571428571429,1.923183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,90.42857142857144,89.63265306122447,12.0,14.673179563333335,3.753177320000001,10.920002243333334
mp-558521,B2Se2O7,3.9418,5.0,34.0,29.0,12.181818181818182,7.933884297520662,8.0,72.0,89.0,17.0,84.63636363636364,4.595041322314047,87.0,10.811,78.96,68.149,26.50343636363636,19.075114049586773,15.9994,54.8,2348.0,2293.2,551.6,653.2363636363636,54.8,13.0,16.0,3.0,15.454545454545457,0.8925619834710741,16.0,2.0,4.0,2.0,2.363636363636364,0.5950413223140497,2.0,66.0,120.0,54.0,79.0909090909091,16.66115702479339,66.0,2.04,3.44,1.4,3.0236363636363635,0.5299173553719009,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.4545454545454546,0.8925619834710744,4.0,0.0,10.0,10.0,1.818181818181818,2.975206611570248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,7.272727272727272,3.173553719008264,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.5454545454545454,0.8925619834710744,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.5454545454545454,0.8925619834710744,2.0,7.1725,25.92,18.7475,11.810909090909092,5.130578512396696,9.105,0.0,1.524,1.524,0.4223636363636363,0.5375537190082645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,40.36363636363637,45.68595041322314,12.0,6.447793860000001,3.216706006666667,3.2310878533333334
mp-9747,B4PbO7,4.209300000000001,5.0,82.0,77.0,13.166666666666666,11.47222222222222,8.0,72.0,87.0,15.0,81.5,6.416666666666667,87.0,10.811,207.2,196.389,30.203316666666662,29.49944722222222,15.9994,54.8,2348.0,2293.2,864.6841666666668,988.8772222222224,54.8,13.0,16.0,3.0,14.833333333333334,1.361111111111111,16.0,2.0,6.0,4.0,2.333333333333333,0.6111111111111112,2.0,66.0,146.0,80.0,78.66666666666667,14.77777777777778,66.0,2.04,3.44,1.4,2.8808333333333334,0.6523611111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.833333333333333,1.3611111111111114,4.0,0.0,10.0,10.0,0.8333333333333334,1.527777777777778,0.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,3.0,28.0,25.0,6.833333333333333,3.527777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1666666666666665,1.3611111111111114,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1666666666666665,1.3611111111111114,2.0,7.1725,28.11,20.9375,10.044583333333334,3.010902777777777,9.105,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,81.08333333333333,80.59722222222223,12.0,17.249810543333332,3.87621876,13.373591783333334
mp-3277,BAsO4,4.282,5.0,33.0,28.0,11.666666666666666,7.111111111111111,8.0,72.0,87.0,15.0,84.0,4.0,87.0,10.811,74.9216,64.1106,24.955033333333333,16.65552222222222,15.9994,54.8,2348.0,2293.2,609.5333333333333,739.6444444444445,54.8,13.0,16.0,3.0,15.333333333333334,0.8888888888888887,16.0,2.0,4.0,2.0,2.333333333333333,0.5555555555555557,2.0,66.0,119.0,53.0,77.83333333333333,15.777777777777777,66.0,2.04,3.44,1.4,2.9966666666666666,0.591111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,7.1725,22.175,15.0025,10.96125,3.7379166666666666,9.105,0.0,1.524,1.524,0.254,0.4233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,63.333333333333336,68.44444444444444,12.0,5.79938843333377,3.061334346666666,2.7380540866671033
mp-555207,BN(OF2)2,3.002,5.0,9.0,4.0,8.0,1.0,9.0,72.0,93.0,21.0,87.5,5.5,93.0,10.811,18.9984032,8.187403199999999,16.6012641,2.3971390999999995,18.9984032,53.5,2348.0,2294.5,341.83125,501.5421875,53.5,13.0,17.0,4.0,16.0,1.0,17.0,2.0,2.0,0.0,2.0,0.0,2.0,57.0,84.0,27.0,64.375,7.375,57.0,2.04,3.98,1.94,3.4850000000000003,0.495,3.98,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,7.1725,14.76875,7.59625,9.87265625,1.2240234375000003,9.7075,0.0,6.437,6.437,1.980125,1.11421875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,55.5,62.25,15.0,4.574556953333334,1.9477831466666669,2.6267738066666673
mp-21266,BPPbO5,4.2593000000000005,5.0,82.0,77.0,17.75,16.0625,8.0,72.0,87.0,15.0,83.875,3.90625,87.0,10.811,207.2,196.389,41.12272025,41.5193199375,15.9994,54.8,2348.0,2293.2,442.48875,515.908125,54.8,13.0,16.0,3.0,15.25,0.9375,16.0,2.0,6.0,4.0,2.625,0.9375,2.0,66.0,146.0,80.0,83.375,21.71875,66.0,2.04,3.44,1.4,2.97,0.5875,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.25,0.9375,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,3.0,28.0,25.0,8.25,4.9375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.75,0.9375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.75,0.9375,2.0,7.1725,28.11,20.9375,12.9222172619,6.20895089285,9.105,0.0,1.625,1.625,0.393625,0.5904375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,56.625,69.4375,12.0,26.061241773425575,3.598943743333334,22.46229803009224
mp-540659,Ba(BO2)2,4.522399999999999,5.0,56.0,51.0,14.0,12.0,8.0,9.0,87.0,78.0,71.57142857142857,17.877551020408166,87.0,10.811,137.327,126.516,31.84951428571429,30.13642448979592,15.9994,54.8,2348.0,2293.2,845.0285714285714,903.1183673469388,54.8,2.0,16.0,14.0,13.142857142857142,3.26530612244898,16.0,2.0,6.0,4.0,2.571428571428572,0.979591836734694,2.0,66.0,215.0,149.0,92.42857142857144,35.02040816326531,66.0,0.89,3.44,2.55,2.6757142857142857,0.873469387755102,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,7.1725,63.59,56.4175,16.336428571428574,13.501020408163267,9.105,0.0,1.524,1.524,0.4354285714285714,0.6220408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,87.0,85.71428571428571,12.0,7.6094805299653645,2.698287496666666,4.911193033298698
mp-554626,Ba(BrO3)2,4.1924,8.0,56.0,48.0,19.33333333333333,15.11111111111111,8.0,9.0,95.0,86.0,80.11111111111111,15.802469135802466,87.0,15.9994,137.327,121.3276,43.681266666666666,36.90915555555556,15.9994,54.8,1000.0,945.2,206.7111111111111,202.54814814814816,54.8,2.0,17.0,15.0,14.666666666666666,2.8148148148148158,16.0,2.0,6.0,4.0,2.888888888888889,1.1851851851851851,2.0,66.0,215.0,149.0,94.55555555555556,38.07407407407407,66.0,0.89,3.44,2.55,3.05,0.52,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.7777777777777777,0.8395061728395062,4.0,0.0,10.0,10.0,2.2222222222222223,3.4567901234567904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,9.105,63.59,54.485,19.686666666666667,14.10888888888889,9.105,0.0,1.457,1.457,0.3237777777777778,0.5036543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,47.66666666666666,47.55555555555556,12.0,7.549954473333334,2.8745837800000005,4.675370693333335
mp-1190390,Ba(ClO4)2,5.4454,8.0,56.0,48.0,14.0,8.727272727272727,8.0,9.0,94.0,85.0,81.18181818181819,13.123966942148757,87.0,15.9994,137.327,121.3276,30.5662,21.18807272727273,15.9994,54.8,1000.0,945.2,161.96363636363637,155.87438016528924,54.8,2.0,17.0,15.0,14.909090909090908,2.347107438016529,16.0,2.0,6.0,4.0,2.5454545454545454,0.793388429752066,2.0,66.0,215.0,149.0,86.0909090909091,29.22314049586777,66.0,0.89,3.44,2.55,3.157272727272727,0.412231404958678,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.8181818181818175,0.6942148760330578,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.818181818181818,0.6942148760330578,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,9.105,63.59,54.485,16.856818181818184,11.275371900826446,9.105,0.0,2.493,2.493,0.4532727272727272,0.7417190082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,41.18181818181818,42.446280991735534,12.0,10.318931396666665,2.562122123333333,7.756809273333332
mp-30991,Ba(IO3)2,3.5436,8.0,56.0,48.0,23.33333333333333,20.444444444444443,8.0,9.0,96.0,87.0,80.33333333333333,15.851851851851857,87.0,15.9994,137.327,121.3276,54.12581555555556,50.83522074074074,15.9994,54.8,1000.0,945.2,233.61111111111111,238.41481481481483,54.8,2.0,17.0,15.0,14.666666666666666,2.8148148148148158,16.0,2.0,6.0,4.0,3.111111111111111,1.4814814814814814,2.0,66.0,215.0,149.0,98.77777777777776,43.7037037037037,66.0,0.89,3.44,2.55,2.9833333333333334,0.6088888888888887,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.7777777777777777,0.8395061728395062,4.0,0.0,10.0,10.0,2.2222222222222223,3.4567901234567904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,9.105,63.59,54.485,22.694444444444443,18.11925925925926,9.105,0.0,1.062,1.062,0.236,0.3671111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,47.66666666666666,47.55555555555556,12.0,10.40277145,3.3718380200000007,7.030933429999998
mp-8271,Ba2Ca(BO2)6,5.0129,5.0,56.0,51.0,12.285714285714286,9.06122448979592,8.0,7.0,87.0,80.0,71.47619047619048,18.04081632653061,87.0,10.811,137.327,126.516,27.218609523809523,22.197730612244897,15.9994,54.8,2348.0,2293.2,850.5047619047618,909.3768707482992,54.8,2.0,16.0,14.0,13.142857142857142,3.26530612244898,16.0,2.0,6.0,4.0,2.4761904761904763,0.816326530612245,2.0,66.0,215.0,149.0,90.57142857142856,31.836734693877546,66.0,0.89,3.44,2.55,2.6809523809523808,0.867482993197279,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,7.1725,63.59,56.4175,15.106904761904762,11.39326530612245,9.105,0.0,1.524,1.524,0.4354285714285714,0.6220408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.80952380952381,85.49659863945578,12.0,7.806842800000001,2.8187225266666665,4.988120273333334
mp-549737,Ba2Ca(BO3)2,4.080500000000001,5.0,56.0,51.0,17.272727272727273,14.578512396694215,8.0,7.0,87.0,80.0,62.81818181818182,29.719008264462808,87.0,10.811,137.327,126.516,39.304581818181816,35.785137190082644,15.9994,54.8,2348.0,2293.2,739.9818181818182,747.4710743801654,54.8,2.0,16.0,14.0,11.636363636363637,5.256198347107437,16.0,2.0,6.0,4.0,2.909090909090909,1.322314049586777,2.0,66.0,215.0,149.0,106.36363636363636,52.16528925619834,66.0,0.89,3.44,2.55,2.5,1.0254545454545454,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.363636363636364,1.7851239669421488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.363636363636363,1.7851239669421488,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0909090909090908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0909090909090908,2.0,7.1725,63.59,56.4175,21.26590909090909,18.39132231404959,9.105,0.0,1.524,1.524,0.2770909090909091,0.4534214876033058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8181818181818,94.71074380165292,12.0,13.030661399609144,3.3740659140570677,9.656595485552078
mp-1019518,Ba2CaSi4(BO7)2,4.8764,5.0,56.0,51.0,13.478260869565217,8.143667296786388,8.0,7.0,87.0,80.0,73.8695652173913,17.42155009451796,87.0,10.811,137.327,126.516,29.247286956521737,19.738272967863896,15.9994,54.8,2348.0,2293.2,666.3565217391305,744.5035916824196,54.8,2.0,16.0,14.0,13.565217391304348,3.1153119092627604,16.0,2.0,6.0,4.0,2.608695652173913,0.8468809073724008,2.0,66.0,215.0,149.0,93.1304347826087,34.616257088846886,66.0,0.89,3.44,2.55,2.722608695652174,0.8733459357277882,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.869565217391304,1.3761814744801513,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.869565217391305,1.3761814744801513,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.347826086956522,1.0359168241965977,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.347826086956522,1.0359168241965977,2.0,7.1725,63.59,56.4175,16.89239130434783,11.170718336483931,9.105,0.0,1.524,1.524,0.2669565217391305,0.3946313799621928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.91304347826087,96.0680529300567,12.0,7.716333219999999,2.7804754233333333,4.935857796666667
mp-1190588,Ba2Cd(BO2)6,4.3316,5.0,56.0,51.0,13.61904761904762,11.346938775510202,8.0,9.0,87.0,78.0,74.47619047619048,14.312925170068027,87.0,10.811,137.327,126.516,30.663038095238097,28.10246530612245,15.9994,54.8,2348.0,2293.2,825.7057142857143,903.0813605442175,54.8,2.0,16.0,14.0,13.61904761904762,2.7210884353741496,16.0,2.0,6.0,4.0,2.523809523809524,0.8979591836734693,2.0,66.0,215.0,149.0,89.04761904761905,29.22448979591837,66.0,0.89,3.44,2.55,2.713809523809524,0.8299319727891156,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,10.0,10.0,0.4761904761904761,0.9070294784580496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,5.047619047619048,1.7505668934240362,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,7.1725,63.59,56.4175,14.236666666666668,9.901428571428571,9.105,0.0,1.524,1.524,0.4354285714285714,0.6220408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.33333333333333,83.80952380952381,12.0,7.985719543333334,2.96556619,5.020153353333334
mp-754363,Ba2HfO4,3.438,8.0,72.0,64.0,30.857142857142858,26.122448979591837,8.0,9.0,87.0,78.0,58.71428571428572,32.326530612244895,87.0,15.9994,178.49,162.4906,73.87737142857144,66.14625306122448,15.9994,54.8,2506.0,2451.2,675.0285714285714,708.8326530612246,54.8,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,2.0,6.0,4.0,3.7142857142857135,1.959183673469388,2.0,66.0,215.0,149.0,124.14285714285714,66.44897959183673,66.0,0.89,3.44,2.55,2.4057142857142857,1.1820408163265306,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,18.0,16.0,6.571428571428571,3.265306122448979,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,1.6326530612244896,2.0,9.105,63.59,54.485,26.542857142857144,21.16979591836735,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.0,100.57142857142856,12.0,53.48340826333541,4.408008510000001,49.075399753335425
mp-553281,Ba2LaNbO6,3.0639,8.0,57.0,49.0,25.8,21.360000000000003,8.0,9.0,87.0,78.0,60.0,32.4,87.0,15.9994,138.90547,122.90607,60.246225,53.09619,15.9994,54.8,2750.0,2695.2,627.1800000000001,686.856,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.5,1.8,2.0,66.0,215.0,149.0,119.7,64.44000000000001,66.0,0.89,3.44,2.55,2.512,1.1136,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.48,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.8,2.08,2.0,9.105,63.59,54.485,23.68875,18.602250000000005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,58.562549022995455,4.914533759941513,53.64801526305394
mp-551269,Ba2LaSbO6,3.8961,8.0,57.0,49.0,26.8,22.56,8.0,9.0,87.0,78.0,63.8,32.08,87.0,15.9994,138.90547,122.90607,63.131587,56.55862440000001,15.9994,54.8,1193.0,1138.2,442.558,465.30959999999993,54.8,2.0,16.0,14.0,11.8,5.68,16.0,2.0,6.0,4.0,3.5,1.8,2.0,66.0,215.0,149.0,117.2,61.44000000000001,66.0,0.89,3.44,2.55,2.557,1.0596,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7,1.6200000000000003,4.0,0.0,10.0,10.0,1.1,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,5.8,2.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,0.9,2.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.4,1.44,2.0,9.105,63.59,54.485,25.02675,19.1061,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,89.0,92.4,12.0,25.04288894395332,4.31674657434439,20.72614236960893
